CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;QT_ACAO_ORDIN_CAP_INTEGR;QT_ACAO_PREF_CAP_INTEGR;QT_ACAO_TOTAL_CAP_INTEGR;QT_ACAO_ORDIN_TESOURO;QT_ACAO_PREF_TESOURO;QT_ACAO_TOTAL_TESOURO
41.096.674/0001-19;2022-12-31;1;CANTU STORE S.A.;150750000;0;150750000;0;0;0
41.335.131/0001-07;2022-12-31;1;MOTTU I S.A;13627;0;13627;0;0;0
41.508.382/0001-46;2022-12-31;1;RODOVIAS DO BRASIL HOLDING S.A.;928270206;0;928270206;0;0;0
41.570.356/0001-48;2022-12-31;1;VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.;31376303;0;31376303;0;0;0
41.886.692/0001-02;2022-12-31;1;CONCESSIONARIA ROTA DE SANTA MARIA S.A;260234200;0;260234200;0;0;0
42.150.391/0001-70;2022-12-31;1;BRASKEM S.A.;451668652;345539182;797207834;0;665408;665408
42.233.757/0001-75;2022-12-31;1;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;1000;0;1000;0;0;0
42.278.291/0001-24;2022-12-31;1;LOG-IN LOGISTICA INTERMODAL S.A.;106476691;0;106476691;1218772;0;1218772
42.278.473/0001-03;2022-12-31;1;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;159907282;0;159907282;0;0;0
42.292.007/0001-74;2022-12-31;1;RIO+ SANEAMENTO BL 3 S.A.;875002500;0;875002500;0;0;0
42.310.775/0001-03;2022-12-31;1;ÁGUAS DO RIO 1 SPE S.A.;56438395;439027236;495465631;0;0;0
42.331.462/0001-31;2022-12-31;1;EMBPAR PARTICIPAÇÕES S/A;14860;0;14860;0;0;0
42.353.180/0001-35;2022-12-31;2;IGUÁ RIO DE JANEIRO S.A.;560001;0;560001;0;0;0
42.500.384/0001-51;2022-12-31;5;SERENA ENERGIA S.A.;622730556;0;622730556;0;0;0
42.644.220/0001-06;2022-12-31;1;ÁGUAS DO RIO 4 SPE S.A.;79440239;636322028;715762267;0;0;0
42.737.954/0001-21;2022-12-31;2;INTER & CO, INC.;401803041;0;401803041;0;0;0
42.771.949/0001-35;2022-12-31;1;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;118292816;0;118292816;482521;0;482521
43.283.811/0001-50;2022-12-31;1;KALUNGA S.A;622139776;0;622139776;0;0;0
43.335.774/0001-86;2022-12-31;1;TRAVESSIA SECURITIZADORA DE CRÉDITOS MERCANTIS VI S.A.;500;0;500;0;0;0
43.470.988/0001-65;2022-12-31;1;EVEN CONSTRUTORA E INCORPORADORA S.A.;212000000;0;212000000;5349176;0;5349176
43.513.237/0001-89;2022-12-31;1;AUTOMOB S.A.;715013974;0;715013974;0;0;0
43.514.079/0001-81;2022-12-31;1;CLI SUL S.A.;800000500;0;800000500;0;0;0
43.776.517/0001-80;2022-12-31;1;CIA SANEAMENTO BASICO EST SAO PAULO;683509869;0;683509869;0;0;0
43.948.405/0001-69;2022-12-31;3;LUPO S.A.;197593686;0;197593686;0;0;0
44.067.725/0001-72;2022-12-31;1;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;250000000;0;250000000;0;0;0
44.319.688/0001-42;2022-12-31;1;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;2034122500;0;2034122500;0;0;0
45.242.914/0001-05;2022-12-31;1;C&A MODAS S.A.;308245068;0;308245068;1969900;0;1969900
45.365.558/0001-09;2022-12-31;1;VITTIA S.A.;143049107;0;143049107;728997;0;728997
45.453.214/0001-51;2022-12-31;2;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;123813;0;123813;1202;0;1202
45.456.117/0001-12;2022-12-31;1;ÁGUAS DO SERTÃO S.A.;550000000;0;550000000;0;0;0
45.987.245/0001-92;2022-12-31;1;BAHEMA EDUCAÇÃO S.A.;23897724;0;23897724;0;0;0
46.119.855/0001-37;2022-12-31;1;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;508210;0;508210;0;0;0
47.508.411/0001-56;2022-12-31;1;CIA BRASILEIRA DE DISTRIBUICAO;270139;0;270139;160;0;160
47.509.120/0001-82;2022-12-31;1;BRADESCO LEASING S.A. ARREND MERCANTIL;24;0;24;0;0;0
47.586.663/0001-01;2022-12-31;1;NOVA SOCIEDADE DE NAVEGAÇÃO S.A.;1000;0;1000;0;0;0
47.960.950/0001-21;2022-12-31;1;MAGAZINE LUIZA S.A.;6748926848;0;6748926848;71704378;0;71704378
49.263.189/0001-02;2022-12-31;2;HELBOR EMPREENDIMENTOS S.A.;133851;0;133851;1157;0;1157
49.669.856/0001-43;2022-12-31;2;VESTE S.A. ESTILO;848592;0;848592;0;0;0
50.564.053/0001-03;2022-12-31;1;BOMBRIL S.A.;137615;122894;260509;0;0;0
50.746.577/0001-15;2022-12-31;1;COSAN S.A.;1874070932;0;1874070932;7432832;0;7432832
50.926.955/0001-42;2022-12-31;3;VULCABRAS S.A.;245756;0;245756;492;0;492
51.128.999/0001-90;2022-12-31;1;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;132444;0;132444;110;0;110
51.218.147/0001-93;2022-12-31;2;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;181843316;0;181843316;0;0;0
51.466.860/0001-56;2022-03-31;1;SAO MARTINHO S.A.;354011329;0;354011329;7636263;0;7636263
51.928.174/0001-50;2022-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;12425;0;12425;0;0;0
52.123.916/0001-32;2022-12-31;1;DORI ALIMENTOS S.A.;961024;0;961024;0;0;0
52.548.435/0001-79;2022-12-31;1;JSL S.A.;286431078;0;286431078;1904072;0;1904072
53.113.791/0001-22;2022-12-31;1;TOTVS S.A.;617183181;0;617183181;11435754;0;11435754
56.444.250/0001-75;2022-12-31;1;HAUSCENTER SA;2327;0;2327;0;0;0
56.643.018/0001-66;2022-12-31;1;EUCATEX S.A. INDUSTRIA E COMERCIO;31258;61361;92619;0;426;426
56.720.428/0001-63;2022-12-31;1;ROMI S.A.;80667314;0;80667314;0;0;0
56.992.423/0001-90;2022-12-31;1;BICICLETAS MONARK S.A.;454750;0;454750;0;0;0
58.119.199/0001-51;2022-12-31;1;ODONTOPREV S.A.;568465803;0;568465803;15970140;0;15970140
58.430.828/0001-60;2022-12-31;1;BLAU FARMACÊUTICA S.A.;179393939;0;179393939;1563200;0;1563200
59.105.999/0001-86;2022-12-31;4;WHIRLPOOL S.A.;1028701;474085;1502786;0;0;0
59.285.411/0001-13;2022-12-31;1;BCO PAN S.A.;657560635;615619049;1273179684;0;33153061;33153061
59.418.806/0001-47;2022-12-31;1;TRACK & FIELD CO S.A.;877251375;71992864;949244239;0;4222903;4222903
59.717.553/0001-02;2022-12-31;1;GRUPO MULTI S.A.;820539225;0;820539225;7981885;0;7981885
59.789.545/0001-71;2022-12-31;1;POLPAR S.A.;34;40;74;0;0;0
59.981.829/0001-65;2022-12-31;1;RODOBENS SA;548920372;407374120;956294492;0;2489004;2489004
60.398.369/0004-79;2022-12-31;1;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;43403849;0;43403849;1441;0;1441
60.444.437/0001-46;2022-12-31;1;LIGHT SERVICOS DE ELETRICIDADE S.A.;494310225787;0;494310225787;0;0;0
60.476.884/0001-87;2022-12-31;2;MAHLE-METAL LEVE S.A.;128308500;0;128308500;0;0;0
60.500.139/0001-26;2022-12-31;1;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;672;8963;9635;0;0;0
60.537.263/0001-66;2022-12-31;1;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;214426523;0;214426523;148900;0;148900
60.543.816/0001-93;2022-12-31;1;IGUATEMI S.A.;797612750;435494160;1233106910;120419;207426;327845
60.651.809/0001-05;2022-12-31;1;SUZANO HOLDING S.A.;75034;97893;172927;0;0;0
60.665.981/0001-18;2022-12-31;1;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;807352850;0;807352850;0;0;0
60.730.348/0001-66;2022-12-31;1;CIA MELHORAMENTOS DE SAO PAULO;5631;773;6404;2;4;6
60.746.948/0001-12;2022-12-31;1;BCO BRADESCO S.A.;5338394;5320094;10658488;-8089;-8229;-16318
60.770.336/0001-65;2022-12-31;1;BCO ALFA DE INVESTIMENTO S.A.;53482129;35118455;88600584;68300;0;68300
60.840.055/0001-31;2022-12-31;1;FLEURY S.A.;367197096;0;367197096;793123;0;793123
60.851.615/0001-53;2022-12-31;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;607192;992808;1600000;0;0;0
60.872.504/0001-23;2022-12-31;1;ITAU UNIBANCO HOLDING S.A.;4958290;4845845;9804135;0;3269;3269
60.884.319/0001-59;2022-12-31;1;NORDON INDUSTRIAS METALURGICAS S.A.;6621;0;6621;0;0;0
60.894.730/0001-05;2022-12-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;705260684;547818424;1253079108;2526656;19609792;22136448
60.933.603/0001-78;2022-12-31;1;CESP - CIA ENERGETICA DE SAO PAULO;327390;0;327390;113;0;113
61.022.042/0001-18;2022-12-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;3720971;0;3720971;0;0;0
61.065.298/0001-02;2022-12-31;1;MANGELS INDUSTRIAL S.A.;2067243;3715969;5783212;0;0;0
61.065.751/0001-80;2022-12-31;2;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;20000000;0;20000000;245081;0;245081
61.079.117/0001-05;2022-12-31;3;ALPARGATAS S.A.;339510689;343551533;683062222;32;8712148;8712180
61.080.313/0001-91;2022-12-31;1;COBRASMA S.A.;403041;622808;1025849;0;0;0
61.082.004/0001-50;2022-12-31;1;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;269;539;808;0;0;0
61.088.894/0001-08;2022-12-31;2;CAMBUCI S.A.;42275080;0;42275080;305707;0;305707
61.092.037/0001-81;2022-12-31;1;ETERNIT S.A.;61777;0;61777;10;0;10
61.156.113/0001-75;2022-12-31;1;IOCHPE MAXION S.A.;153720;0;153720;1350;0;1350
61.156.931/0001-78;2022-12-31;1;SIDERURGICA J. L. ALIPERTI S.A.;6250;12345;18595;0;380;380
61.186.680/0001-74;2022-12-31;1;BANCO BMG S/A;372696198;210536213;583232411;0;202532;202532
61.189.288/0001-89;2022-12-31;2;MARISA LOJAS S.A.;342842;0;342842;190;0;190
61.190.096/0001-92;2022-12-31;1;EUROFARMA LABORATÓRIOS S.A.;987568073;0;987568073;0;0;0
61.351.532/0001-68;2022-12-31;2;AZEVEDO E TRAVASSOS S.A.;26539706;50640763;77180469;0;0;0
61.374.161/0001-30;2022-12-31;1;BAUMER S.A.;4900000;4900000;9800000;11890;3600;15490
61.409.892/0001-73;2022-12-31;2;COMPANHIA BRASILEIRA DE ALUMÍNIO;595833333;0;595833333;0;0;0
61.486.650/0001-83;2022-12-31;1;DIAGNOSTICOS DA AMERICA S.A.;560578264;0;560578264;23943660;0;23943660
61.532.644/0001-15;2022-12-31;1;ITAÚSA S.A.;3333921;6367489;9701410;0;0;0
61.584.140/0001-49;2022-12-31;1;REDE ENERGIA PARTICIPAÇÕES S.A.;2110323374;0;2110323374;0;0;0
61.585.865/0001-51;2022-12-31;1;RAIA DROGASIL S.A.;1651930000;0;1651930000;4179812;0;4179812
61.695.227/0001-93;2022-12-31;1;ELETROPAULO METROP. ELET. SAO PAULO S.A.;197467;0;0;0;0;0
61.856.571/0001-17;2022-12-31;1;CIA GAS DE SAO PAULO - COMGAS;103862768;28657819;132520587;0;0;0
62.002.886/0001-60;2022-12-31;2;SAO PAULO TURISMO S.A.;8407;135;8542;0;1;1
62.070.362/0001-06;2022-12-31;1;COMPANHIA DO METROPOLITANO DE SÃO PAULO - METRÔ;8463;0;8463;0;0;0
62.144.175/0001-20;2022-12-31;4;BCO PINE S.A;97895475;88545732;186441207;0;0;0
62.232.889/0001-90;2022-12-31;2;BCO DAYCOVAL S.A.;1323471042;567201876;1890672918;0;0;0
62.258.884/0001-36;2022-12-31;1;INTERCEMENT BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;411597545;0;411597545;0;0;0
62.307.848/0001-15;2022-12-31;1;BANCO RCI BRASIL S.A.;202512;201941;404453;0;0;0
62.984.091/0001-02;2022-12-31;1;CRUZEIRO DO SUL EDUCACIONAL S.A.;381822240;0;381822240;5602700;0;5602700
64.904.295/0001-03;2022-02-28;2;CAMIL ALIMENTOS S.A.;370000000;0;370000000;9986500;0;9986500
65.654.303/0001-73;2022-12-31;1;DIBENS LEASING S.A. - ARREND.MERCANTIL;2215856;0;2215856;0;0;0
67.010.660/0001-24;2022-12-31;3;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;43770;0;43770;1567;0;1567
67.571.414/0001-41;2022-12-31;2;VIVER INCORPORADORA E CONSTRUTORA S.A.;192397;0;192397;0;0;0
67.620.377/0001-14;2022-12-31;1;MINERVA S.A.;607283407;0;607283407;22353200;0;22353200
68.400.225/0001-79;2022-06-30;2;CLARANET TECHNOLOGY S.A.;118743;0;118743;0;0;0
71.208.516/0001-74;2022-12-31;1;ALGAR TELECOM S/A;295020;0;295020;573;0;573
71.476.527/0001-35;2022-12-31;1;CONSTRUTORA TENDA S.A.;104344;0;104344;3184;0;3184
71.673.990/0001-77;2022-12-31;1;NATURA COSMETICOS S.A.;920205;0;920205;0;0;0
73.178.600/0001-18;2022-12-31;1;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;399743;0;399743;24012;0;24012
73.903.718/0001-61;2022-12-31;1;SNB PARTICIPACOES SA;2902487;0;2902487;0;0;0
75.315.333/0001-09;2022-12-31;1;ATACADÃO S.A.;2103665270;0;2103665270;0;0;0
75.609.123/0001-23;2022-12-31;2;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;568765115;0;568765115;0;0;0
76.483.817/0001-20;2022-12-31;1;CIA PARANAENSE DE ENERGIA - COPEL;1054090460;1682463290;2736553750;0;0;0
76.484.013/0001-45;2022-12-31;1;CIA SANEAMENTO DO PARANA - SANEPAR;503735259;1007470260;1511205519;0;0;0
76.535.764/0001-43;2022-12-31;1;OI S.A. - EM RECUPERAÇÃO JUDICIAL;6445310;157727;6603037;644050;1812;645862
76.627.504/0001-06;2022-12-31;1;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;119917;63136;183053;0;0;0
79.430.682/0001-22;2022-12-31;1;FARMÁCIA E DROGARIA NISSEI S.A.;152042534;0;152042534;0;0;0
80.227.184/0001-66;2022-12-31;2;METALGRAFICA IGUACU S.A.;91418464;160896;91579360;0;0;0
80.680.093/0001-81;2022-12-31;1;SENIOR SISTEMAS S.A.;1269683;0;1269683;26655;0;26655
81.243.735/0001-48;2022-12-31;1;POSITIVO TECNOLOGIA S.A.;141800;0;141800;1822;0;1822
81.616.807/0001-55;2022-12-31;1;GRANJA FARIA S.A.;14945789847;0;14945789847;0;0;0
82.120.676/0001-83;2022-12-31;1;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;130000000;0;130000000;0;0;0
82.508.433/0001-17;2022-12-31;1;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;473629304;476110281;949739585;0;0;0
82.636.986/0001-55;2022-12-31;1;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;168;335;503;0;0;0
82.640.558/0001-04;2022-12-31;2;KARSTEN S.A.;2878;3327;6205;0;0;0
82.643.537/0001-34;2022-12-31;1;ELECTRO ACO ALTONA S.A.;9750;12750;22500;0;0;0
82.901.000/0001-27;2022-12-31;2;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;327611110;0;0;0;0;0
82.981.929/0001-03;2022-12-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;480;480;960;460;460;920
82.982.075/0001-80;2022-12-31;1;TEXTIL RENAUXVIEW S.A.;1456;2803;4259;0;0;0
83.475.913/0001-91;2022-12-31;1;PBG S/A;140987;0;140987;0;0;0
83.878.892/0001-55;2022-12-31;1;CENTRAIS ELET DE SANTA CATARINA S.A.;15527;23044;38571;0;0;0
84.429.695/0001-11;2022-12-31;1;WEG S.A.;4197317998;0;4197317998;1302592;0;1302592
84.683.374/0001-49;2022-12-31;2;TUPY S.A.;144178;0;144178;21;0;21
84.683.408/0001-03;2022-12-31;1;DOHLER S.A.;54467820;21177465;75645285;0;0;0
84.683.671/0001-94;2022-12-31;1;WETZEL S.A.;686;1372;2058;0;0;0
84.684.455/0001-63;2022-12-31;1;TIGRE S.A. PARTICIPAÇÕES;11363048;3873264;15236312;0;0;0
84.693.183/0001-68;2022-12-31;1;SCHULZ S.A.;152692764;204682016;357374780;3036;228400;231436
85.041.333/0001-11;2022-12-31;2;PORTO PONTA DO FELIX S/A;85937;145450;231387;0;0;0
85.778.074/0001-06;2022-12-31;1;METALURGICA RIOSULENSE S.A.;3493960;2444753;5938713;0;0;0
86.375.425/0001-09;2022-12-31;1;METISA METALURGICA TIMBOENSE S.A.;4212530;4577200;8789730;0;0;0
86.550.951/0001-50;2022-12-31;1;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;2053606;0;2053606;0;0;0
87.043.832/0001-73;2022-12-31;1;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;8573186;10491038;19064224;0;0;0
87.456.562/0001-22;2022-12-31;1;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;10451;131;10582;0;0;0
87.762.563/0001-03;2022-12-31;1;CIA HABITASUL DE PARTICIPACOES;3152764;5980923;9133687;0;0;0
87.870.952/0001-44;2022-12-31;1;BORRACHAS VIPAL S.A.;233164;0;233164;0;0;0
88.610.126/0001-29;2022-12-31;2;FRAS-LE S.A.;270016;0;270016;3000;0;3000
88.610.191/0001-54;2022-12-31;1;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2480260;0;2480260;780;0;780
88.611.835/0001-29;2022-12-31;1;MARCOPOLO S.A.;341625744;605267138;946892882;0;6497567;6497567
88.613.658/0001-10;2022-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;16016924;32029564;48046488;0;0;0
89.086.144/0001-16;2022-12-31;1;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;116516;212815;329331;0;1037;1037
89.096.457/0001-55;2022-12-31;2;SLC AGRICOLA S.A.;212422599;0;212422599;8197429;0;8197429
89.463.822/0001-12;2022-12-31;2;LUPATECH S.A;30353234;0;30353234;0;0;0
89.637.490/0001-45;2022-12-31;1;KLABIN S.A.;2081728595;3536164161;5617892756;23172552;92690208;115862760
89.723.993/0001-33;2022-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;7490;5110;12600;0;0;0
89.850.341/0001-60;2022-12-31;1;GRENDENE S.A.;902160;0;902160;468;0;468
90.076.886/0001-40;2022-12-31;1;MINUPAR PARTICIPACOES S.A.;7100;0;7100;0;0;0
90.400.888/0001-42;2022-12-31;2;BCO SANTANDER (BRASIL) S.A.;3818695;3679836;7498531;31162;31162;62324
90.441.460/0001-48;2022-12-31;4;UNICASA INDÚSTRIA DE MÓVEIS S.A.;66086364;0;66086364;0;0;0
91.333.666/0001-17;2022-12-31;1;RECRUSUL S.A.;12704;25207;37911;0;0;0
91.669.747/0001-92;2022-12-31;1;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;914;0;914;3;0;3
91.983.056/0001-69;2022-12-31;1;KEPLER WEBER S.A.;89860;0;89860;532;0;532
92.012.467/0001-70;2022-12-31;2;GRAZZIOTIN S.A.;8071571;11275300;19346871;0;0;0
92.660.570/0001-26;2022-12-31;1;TREVISA INVESTIMENTOS S.A.;2298;2898;5196;0;0;0
92.665.611/0001-77;2022-12-31;2;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;150377481;0;150377481;1843422;0;1843422
92.690.783/0001-09;2022-12-31;1;METALURGICA GERDAU S.A.;365111201;668729603;1033840804;0;1135000;1135000
92.693.019/0001-89;2022-12-31;1;PANATLANTICA S.A.;22907;1025;23932;0;0;0
92.702.067/0001-96;2022-12-31;2;BCO ESTADO DO RIO GRANDE DO SUL S.A.;205065;203909;408974;0;0;0
92.715.812/0001-31;2022-12-31;1;CPFL TRANSMISSÃO S.A.;9480088;112356;9592444;0;0;0
92.721.232/0001-57;2022-12-31;3;BANRISUL ARMAZENS GERAIS SA;700000;0;700000;0;0;0
92.749.225/0001-63;2022-12-31;1;HERCULES S.A. FABRICA DE TALHERES;171198;338801;509999;0;0;0
92.754.738/0001-62;2022-12-31;1;LOJAS RENNER S.A.;991227;0;991227;20842;0;20842
92.781.335/0001-02;2022-12-31;1;TAURUS ARMAS S.A.;46445314;80189120;126634434;0;0;0
92.791.243/0001-03;2022-12-31;1;IRANI PAPEL E EMBALAGEM S.A.;246359;0;246359;1488;0;1488
92.802.784/0001-90;2022-12-31;1;CIA RIOGRANDENSE DE SANEAMENTO;317630893;315592525;633223418;0;0;0
93.828.986/0001-73;2022-12-31;2;CEMEPE INVESTIMENTOS S.A.;454455;464440;918895;0;0;0
94.813.102/0001-70;2022-12-31;1;TRÊS TENTOS AGROINDUSTRIAL S/A;497018;0;497018;0;0;0
95.426.862/0001-97;2022-12-31;1;EXCELSIOR ALIMENTOS S.A.;2847;2375;5222;0;0;0
96.298.013/0001-68;2022-12-31;1;PACAEMBU CONSTRUTORA S.A.;129335845;129335845;258671690;0;0;0
96.418.264/0218-02;2022-12-31;1;LOJAS QUERO QUERO S.A.;187290;0;187290;0;0;0
97.191.902/0001-94;2022-12-31;1;CONSERVAS ODERICH S.A.;9858;1428;11286;0;0;0
97.837.181/0001-47;2022-12-31;1;DEXCO S.A.;837059;0;837059;29138;0;29138
